mot,nom,count,occ_mot,occ_nom,p_nom_si_mot,p_mot_si_nom,pmi
train,Chambon,1,7462,2904,0.00013401232913428035,0.0003443526170798898,-1.106866163281404
train,Chanal,1,7462,3420,0.00013401232913428035,0.00029239766081871346,-1.3428210350589134
train,Chanzy,1,7462,149,0.00013401232913428035,0.006711409395973154,3.177791054252185
train,Charles-Roux,1,7462,2816,0.00013401232913428035,0.0003551136363636364,-1.0624720439229507
train,Charonnat,1,7462,5225,0.00013401232913428035,0.00019138755980861245,-1.9542557471412607
concession,Antier,1,8983,1334,0.00011132138483802739,0.0007496251874062968,-0.252218350182809
concession,Arbel,1,8983,940,0.00011132138483802739,0.0010638297872340426,0.25280765443677633
concession,Archimbaud,1,8983,2165,0.00011132138483802739,0.00046189376443418013,-0.9508267086123112
concession,Argence,1,8983,31,0.00011132138483802739,0.03225806451612903,5.175128290614901
concession,Arnault,1,8983,1078,0.00011132138483802739,0.0009276437847866419,0.05518313824927046
concession,Arnould,1,8983,1864,0.00011132138483802739,0.000536480686695279,-0.7348615436525044
train,Chabaud-Latour,1,7462,9,0.00013401232913428035,0.1111111111111111,7.227034573272034
train,Chabot,1,7462,12,0.00013401232913428035,0.08333333333333333,6.811997073993191
train,Colbert-Laplace,1,7462,2538,0.00013401232913428035,0.0003940110323089047,-0.912516779126759
train,Colrat,1,7462,1121,0.00013401232913428035,0.0008920606601248885,0.2663890119089199
compagnie,Vassal,1,41266,119,2.423302476615131e-05,0.008403361344537815,1.0348224750101875
compagnie,Vasseux,1,41266,78,2.423302476615131e-05,0.01282051282051282,1.6442380194558825
compagnie,Vavasseur,1,41266,1650,2.423302476615131e-05,0.0006060606060606061,-2.7586100708150467
compagnie,Versigny,1,41266,1736,2.423302476615131e-05,0.000576036866359447,-2.831910994126348
compagnie,Vian,1,41266,1680,2.423302476615131e-05,0.0005952380952380953,-2.7846052793479914
compagnie,Videau,1,41266,663,2.423302476615131e-05,0.0015082956259426848,-1.4432248217944565
train,Chevillon,1,7462,3883,0.00013401232913428035,0.0002575328354365182,-1.5259964171941307
train,Claudius,1,7462,5,0.00013401232913428035,0.2,8.075031479826984
train,Claye,1,7462,1470,0.00013401232913428035,0.0006802721088435374,-0.12464086500938014
train,Clerc,1,7462,1058,0.00013401232913428035,0.000945179584120983,0.349835662600321
train,Clercq,1,7462,1322,0.00013401232913428035,0.0007564296520423601,0.0284531132066551
train,Cloarec,1,7462,3079,0.00013401232913428035,0.0003247807729782397,-1.1912865773304704
train,Clément,1,7462,8416,0.00013401232913428035,0.0001188212927756654,-2.641959414577956
train,Codet,1,7462,5360,0.00013401232913428035,0.00018656716417910448,-1.991057710630788
compagnie,Villeneau,1,41266,1167,2.423302476615131e-05,0.000856898029134533,-2.258948607389217
compagnie,Villesboisnet,1,41266,753,2.423302476615131e-05,0.0013280212483399733,-1.626865816353797
compagnie,Vinay,1,41266,32,2.423302476615131e-05,0.03125,2.929640238318131
compagnie,Vion,1,41266,1079,2.423302476615131e-05,0.0009267840593141798,-2.1458389111698857
compagnie,Vival,1,41266,4299,2.423302476615131e-05,0.00023261223540358222,-4.140145156665171
compagnie,Vivien,1,41266,39,2.423302476615131e-05,0.02564102564102564,2.6442380194558828
compagnie,Vogüé,1,41266,718,2.423302476615131e-05,0.001392757660167131,-1.5581997955049203
train,Chavannes,1,7462,48,0.00013401232913428035,0.020833333333333332,4.811997073993191
compagnie,Wendel,1,41266,2874,2.423302476615131e-05,0.0003479471120389701,-3.5592041081392054
compagnie,Wetterlé,1,41266,998,2.423302476615131e-05,0.001002004008016032,-2.0332557670191296
compagnie,Wignacourt,1,41266,1356,2.423302476615131e-05,0.0007374631268436578,-2.475501224818213
compagnie,Yvon,1,41266,22,2.423302476615131e-05,0.045454545454545456,3.4702086196808337
concession,Abbo,1,8983,678,0.00011132138483802739,0.0014749262536873156,0.7241831378654321
concession,Abrial,1,8983,1028,0.00011132138483802739,0.0009727626459143969,0.12370005180789802
compagnie,Vilfeu,1,41266,1238,2.423302476615131e-05,0.0008077544426494346,-2.3441553608961336
compagnie,Villault-Duchesnois,1,41266,2956,2.423302476615131e-05,0.00033829499323410016,-3.59979031582802
train,Courmeaux,1,7462,677,0.00013401232913428035,0.0014771048744460858,0.9939475511393501
train,Coyrard,1,7462,1491,0.00013401232913428035,0.0006706908115358819,-0.14510496756909574
train,Crespel,1,7462,1263,0.00013401232913428035,0.000791765637371338,0.09432065092679459
compagnie,Tiersot,1,41266,246,2.423302476615131e-05,0.0040650406504065045,-0.012874267021108785
compagnie,Tixier,1,41266,1219,2.423302476615131e-05,0.0008203445447087777,-2.321842172302081
compagnie,Tocqueville,1,41266,36,2.423302476615131e-05,0.027777777777777776,2.759715236875819
compagnie,Tourgnol,1,41266,2511,2.423302476615131e-05,0.00039824771007566706,-3.364406074953369
compagnie,Trannin,1,41266,753,2.423302476615131e-05,0.0013280212483399733,-1.626865816353797
train,Coreil,1,7462,1157,0.00013401232913428035,0.000864304235090752,0.22078642560685677
train,Corentin,1,7462,1175,0.00013401232913428035,0.000851063829787234,0.1985145332619846
train,Corentin-Guyho,1,7462,901,0.00013401232913428035,0.0011098779134295228,0.5815762789008081
train,Cornil,1,7462,225,0.00013401232913428035,0.0044444444444444444,2.5831783834973097
train,Corrard,1,7462,934,0.00013401232913428035,0.0010706638115631692,0.5296808350046847
train,Cosmao-Dumenez,1,7462,2473,0.00013401232913428035,0.0004043671653861706,-0.8750869496755912
train,Cotte,1,7462,484,0.00013401232913428035,0.002066115702479339,1.4780963374397522
train,Coty,1,7462,364,0.00013401232913428035,0.0027472527472527475,1.8891649345156507
compagnie,Vallette-Viallard,1,41266,593,2.423302476615131e-05,0.0016863406408094434,-1.2822480562278724
train,Combrouze,1,7462,3523,0.00013401232913428035,0.0002838489923360772,-1.385629184780617
train,Compayré,1,7462,4966,0.00013401232913428035,0.0002013693113169553,-1.8809089714624943
train,Condé,1,7462,329,0.00013401232913428035,0.00303951367781155,2.0350158009791053
train,Congy,1,7462,2670,0.00013401232913428035,0.0003745318352059925,-0.9856644518605696
train,Connevot,1,7462,2026,0.00013401232913428035,0.0004935834155972359,-0.5874588840867914
train,Constantin,1,7462,126,0.00013401232913428035,0.007936507936507936,3.4196796512144303
train,Corbeiller,1,7462,596,0.00013401232913428035,0.0016778523489932886,1.177791054252185
compagnie,Vidon,1,41266,838,2.423302476615131e-05,0.0011933174224343676,-1.7811661953812203
compagnie,Viennet,1,41266,7,2.423302476615131e-05,0.14285714285714285,5.122285316260527
compagnie,Truelle,1,41266,890,2.423302476615131e-05,0.0011235955056179776,-1.868021287535629
compagnie,Tréville,1,41266,45,2.423302476615131e-05,0.022222222222222223,2.4377871419884567
compagnie,Turenne,1,41266,989,2.423302476615131e-05,0.0010111223458038423,-2.0201864724409795
compagnie,Turigny,1,41266,5483,2.423302476615131e-05,0.0001823819077147547,-4.491109519978668
compagnie,Turmelière,1,41266,724,2.423302476615131e-05,0.0013812154696132596,-1.5702056487650744
compagnie,Vacherie,1,41266,3605,2.423302476615131e-05,0.00027739251040221914,-3.886143305810054
compagnie,Sully,1,41266,208,2.423302476615131e-05,0.004807692307692308,0.22920052017703904
compagnie,Surchamp,1,41266,3165,2.423302476615131e-05,0.000315955766192733,-3.6983495459975724
compagnie,Surmont,1,41266,2,2.423302476615131e-05,0.5,6.9296402383181315
compagnie,Susini,1,41266,932,2.423302476615131e-05,0.001072961373390558,-1.9345459063361492
compagnie,Sylvain,1,41266,36,2.423302476615131e-05,0.027777777777777776,2.759715236875819
compagnie,Séraphin,1,41266,14,2.423302476615131e-05,0.07142857142857142,4.122285316260527
compagnie,Séverin,1,41266,4,2.423302476615131e-05,0.25,5.9296402383181315
compagnie,Talandier,1,41266,1077,2.423302476615131e-05,0.0009285051067780873,-2.1431622962260763
train,Darlan,1,7462,2333,0.00013401232913428035,0.0004286326618088298,-0.7910110172698526
train,Darme,1,7462,93,0.00013401232913428035,0.010752688172043012,3.857800763606315
train,Dauthy,1,7462,973,0.00013401232913428035,0.0010277492291880781,0.47066357993323515
train,Dautresme,1,7462,1913,0.00013401232913428035,0.0005227391531625719,-0.5046615836317657
train,Daynaud,1,7462,2526,0.00013401232913428035,0.000395882818685669,-0.9056793490732055
train,Defontaine,1,7462,6168,0.00013401232913428035,0.00016212710765239947,-2.1936274752006875
train,Defos,1,7462,2262,0.00013401232913428035,0.0004420866489832007,-0.7464236392754736
train,Dejardin-Verkinder,1,7462,1228,0.00013401232913428035,0.0008143322475570033,0.13486472934416718
compagnie,Thonion,1,41266,1624,2.423302476615131e-05,0.0006157635467980296,-2.735695678867045
compagnie,Thonnard,1,41266,1310,2.423302476615131e-05,0.0007633587786259542,-2.4257108581066813
compagnie,Théophile,1,41266,2576,2.423302476615131e-05,0.00038819875776397513,-3.4012766397964858
train,Cruppi,1,7462,5332,0.00013401232913428035,0.00018754688672168043,-1.9835014903746266
train,César,1,7462,5154,0.00013401232913428035,0.00019402405898331392,-1.934517247145273
train,Damour,1,7462,1948,0.00013401232913428035,0.000513347022587269,-0.5308183873679952
train,Daniel-Vincent,1,7462,2562,0.00013401232913428035,0.00039032006245121,-0.9260951856273
train,Dansette,1,7462,5727,0.00013401232913428035,0.00017461148943600488,-2.086604313410747
compagnie,Trannoy,1,41266,3331,2.423302476615131e-05,0.0003002101471029721,-3.77209940035622
compagnie,Treille,1,41266,1778,2.423302476615131e-05,0.0005624296962879641,-2.8663993705116386
compagnie,Trouard-Riolle,1,41266,1065,2.423302476615131e-05,0.0009389671361502347,-2.1269974767950695
compagnie,Teilhard,1,41266,240,2.423302476615131e-05,0.004166666666666667,0.02274964270961247
compagnie,Teisserenc,1,41266,38,2.423302476615131e-05,0.02631578947368421,2.6817127248745454
compagnie,Terrail-Mermeix,1,41266,577,2.423302476615131e-05,0.0017331022530329288,-1.2427872703273513
compagnie,Thomas-Derevoge,1,41266,19,2.423302476615131e-05,0.05263157894736842,3.6817127248745454
compagnie,Thomé,1,41266,9,2.423302476615131e-05,0.1111111111111111,4.759715236875818
train,Desjardins,1,7462,7742,0.00013401232913428035,0.0001291655902867476,-2.5215310175779644
train,Desoblin,1,7462,213,0.00013401232913428035,0.004694835680751174,2.6622499544885083
compagnie,Saba,1,41266,253,2.423302476615131e-05,0.003952569169960474,-0.05335333637617904
compagnie,Sabin,1,41266,1791,2.423302476615131e-05,0.0005583472920156337,-2.87690938366783
compagnie,Saillant,1,41266,39,2.423302476615131e-05,0.02564102564102564,2.6442380194558828
compagnie,Saint-Luc,1,41266,845,2.423302476615131e-05,0.001183431952662722,-1.7931672928514155
compagnie,Saint-Venant,1,41266,1285,2.423302476615131e-05,0.0007782101167315176,-2.397912405763109
compagnie,Saisy,1,41266,1136,2.423302476615131e-05,0.0008802816901408451,-2.2201068811865508
train,Delaunay,1,7462,3171,0.00013401232913428035,0.000315357931251971,-1.2337625873894924
train,Delestrac,1,7462,1039,0.00013401232913428035,0.0009624639076034649,0.37597963581013505
train,Dellisse,1,7462,1530,0.00013401232913428035,0.00065359477124183,-0.18235636286566723
train,Delory,1,7462,6136,0.00013401232913428035,0.00016297262059973924,-2.1861231927885867
train,Delport,1,7462,878,0.00013401232913428035,0.0011389521640091116,0.6188824451789885
train,Deléglise,1,7462,2996,0.00013401232913428035,0.0003337783711615487,-1.1518623337444043
train,Derognat,1,7462,963,0.00013401232913428035,0.0010384215991692627,0.48556758687088736
train,Desgroux,1,7462,543,0.00013401232913428035,0.001841620626151013,1.3121511869099851
compagnie,Sandrique,1,41266,2902,2.423302476615131e-05,0.00034458993797381116,-3.5731915657486133
compagnie,Sans-Leroy,1,41266,789,2.423302476615131e-05,0.0012674271229404308,-1.6942412516953274
compagnie,Saturnin,1,41266,20,2.423302476615131e-05,0.05,3.607712143430769
compagnie,Scheurer-Kestner,1,41266,30,2.423302476615131e-05,0.03333333333333333,3.0227496427096123
compagnie,Schuman,1,41266,1390,2.423302476615131e-05,0.0007194244604316547,-2.5112289292927383
compagnie,Seltz,1,41266,979,2.423302476615131e-05,0.0010214504596527069,-2.005524811285564
train,Delanoue,1,7462,5709,0.00013401232913428035,0.00017516202487300754,-2.0820627722808314
train,Delaroche-Vernet,1,7462,1497,0.00013401232913428035,0.0006680026720106881,-0.15089893134406993
compagnie,Talhouët-Roy,1,41266,568,2.423302476615131e-05,0.0017605633802816902,-1.220106881186551
compagnie,Tasso,1,41266,134,2.423302476615131e-05,0.007462686567164179,0.8635510478603586
compagnie,Taudière,1,41266,1024,2.423302476615131e-05,0.0009765625,-2.070359761681869
compagnie,Seydoux,1,41266,1506,2.423302476615131e-05,0.0006640106241699867,-2.626865816353797
compagnie,Sonnery-Martin,1,41266,1143,2.423302476615131e-05,0.0008748906386701663,-2.228969449896347
compagnie,Spuller,1,41266,2207,2.423302476615131e-05,0.00045310376076121433,-3.178230675961483
compagnie,Stéphane,1,41266,12,2.423302476615131e-05,0.08333333333333333,4.3446777375969745
compagnie,Suchet,1,41266,26,2.423302476615131e-05,0.038461538461538464,3.229200520177039
train,Donnet,1,7462,631,0.00013401232913428035,0.001584786053882726,1.0954633797317976
train,Doumer,1,7462,6601,0.00013401232913428035,0.0001514921981517952,-2.291509308018354
train,Doussaud,1,7462,1853,0.00013401232913428035,0.0005396654074473826,-0.45868759131291903
train,Doyen,1,7462,487,0.00013401232913428035,0.002053388090349076,1.4691816126320048
train,Dron,1,7462,6883,0.00013401232913428035,0.0001452854859799506,-2.351862219900357
compagnie,Rodat,1,41266,257,2.423302476615131e-05,0.0038910505836575876,-0.075984310875747
compagnie,Rollin,1,41266,1508,2.423302476615131e-05,0.000663129973474801,-2.628780474950533
compagnie,Roret,1,41266,1114,2.423302476615131e-05,0.0008976660682226212,-2.1918932790219006
train,Devèze,1,7462,4467,0.00013401232913428035,0.00022386389075442132,-1.7281309645889094
train,Diagne,1,7462,2030,0.00013401232913428035,0.0004926108374384236,-0.5903044373581918
train,Dignac,1,7462,1331,0.00013401232913428035,0.0007513148009015778,0.0186647188024548
train,Dindeau,1,7462,1515,0.00013401232913428035,0.0006600660066006601,-0.16814250364596656
train,Dominique,1,7462,1810,0.00013401232913428035,0.0005524861878453039,-0.42481440725622105
train,Dompierre,1,7462,1623,0.00013401232913428035,0.0006161429451632779,-0.26748770983362474
train,Donadeï,1,7462,1084,0.00013401232913428035,0.0009225092250922509,0.3148105333604753
train,Donat,1,7462,28,0.00013401232913428035,0.03571428571428571,5.5896046526567424
compagnie,Rumilly,1,41266,68,2.423302476615131e-05,0.014705882352941176,1.8421773970677917
compagnie,Récipon,1,41266,1794,2.423302476615131e-05,0.0005574136008918618,-2.8793239366011303
compagnie,Rémond,1,41266,30,2.423302476615131e-05,0.03333333333333333,3.0227496427096123
train,Desson,1,7462,801,0.00013401232913428035,0.0012484394506866417,0.7513011423056365
train,Destin,1,7462,241,0.00013401232913428035,0.004149377593360996,2.484070238484385
train,Dethou,1,7462,2170,0.00013401232913428035,0.0004608294930875576,-0.6865197526174949
train,Detours,1,7462,13,0.00013401232913428035,0.07692307692307693,6.696519856573254
train,Develle,1,7462,4453,0.00013401232913428035,0.00022456770716370987,-1.7236023217285568
compagnie,Salignac-Fénelon,1,41266,950,2.423302476615131e-05,0.0010526315789473684,-1.9621434649001792
compagnie,Salmon,1,41266,142,2.423302476615131e-05,0.007042253521126761,0.7798931188134491
compagnie,Salomon,1,41266,777,2.423302476615131e-05,0.001287001287001287,-1.6721305500895791
compagnie,Salvandy,1,41266,17,2.423302476615131e-05,0.058823529411764705,3.8421773970677915
compagnie,Salvy,1,41266,6,2.423302476615131e-05,0.16666666666666666,5.3446777375969745
compagnie,Roux-Costadau,1,41266,1768,2.423302476615131e-05,0.0005656108597285068,-2.8582623210733002
compagnie,Rouzaud,1,41266,1325,2.423302476615131e-05,0.0007547169811320754,-2.442136406019793
compagnie,Rozières,1,41266,406,2.423302476615131e-05,0.0024630541871921183,-0.7356956788670451
train,Dupré,1,7462,97,0.00013401232913428035,0.010309278350515464,3.7970467325272192
train,Dupuis,1,7462,83,0.00013401232913428035,0.012048192771084338,4.021920143367422
